,index,metric,country,value
5743,5959,electricity_from_gas,Belize,
5744,5960,electricity_from_gas,Benin,0
5745,5961,electricity_from_gas,Bermuda,
5746,5962,electricity_from_gas,Bhutan,
5747,5963,electricity_from_gas,Bolivia,64.1917163
5748,5964,electricity_from_gas,Bosnia and Herzegovina,0.320680628
5749,5965,electricity_from_gas,Botswana,0
5750,5966,electricity_from_gas,Brazil,4.719260865
5751,5967,electricity_from_gas,Brunei,98.95302013
5752,5968,electricity_from_gas,Bulgaria,4.152090039
5753,5969,electricity_from_gas,Burkina Faso,
5754,5970,electricity_from_gas,Burundi,
5755,5971,electricity_from_gas,Cambodia,0
5756,5972,electricity_from_gas,Cameroon,5.014302541
5757,5973,electricity_from_gas,Canada,9.81706556
5758,5974,electricity_from_gas,Cape Verde,
5759,5975,electricity_from_gas,Cayman Islands,
5760,5976,electricity_from_gas,Central African Republic,
5761,5977,electricity_from_gas,Chad,
5762,5979,electricity_from_gas,Chile,20.8771476
5763,5980,electricity_from_gas,China,1.785855098
5764,5981,electricity_from_gas,Colombia,12.52684206
5765,5982,electricity_from_gas,Comoros,
5766,5983,electricity_from_gas,Dem. Rep. Congo,0.368253968
5767,5984,electricity_from_gas,"Congo, Rep.",38.1283836
5768,5985,electricity_from_gas,Costa Rica,0
5769,5986,electricity_from_gas,Cote d'Ivoire,69.32283981
5770,5987,electricity_from_gas,Croatia,24.49074939
5771,5988,electricity_from_gas,Cuba,11.56531532
5772,5990,electricity_from_gas,Cyprus,0
5773,5991,electricity_from_gas,Czech Republic,1.348146443
5774,5992,electricity_from_gas,Denmark,16.58009027
5775,5993,electricity_from_gas,Djibouti,
5776,5994,electricity_from_gas,Dominica,
5777,5995,electricity_from_gas,Dominican Republic,21.14368395
5778,5996,electricity_from_gas,Ecuador,9.428543614
5779,5997,electricity_from_gas,Egypt,79.69327726
5780,5998,electricity_from_gas,El Salvador,0
5781,5999,electricity_from_gas,Equatorial Guinea,
5782,6000,electricity_from_gas,Eritrea,0
5783,6001,electricity_from_gas,Estonia,1.939036687
5784,6002,electricity_from_gas,Ethiopia,0
5785,6003,electricity_from_gas,Faroe Islands,
5786,6004,electricity_from_gas,Fiji,
5787,6005,electricity_from_gas,Finland,12.85230196
5788,6006,electricity_from_gas,France,4.808418101
5789,6007,electricity_from_gas,French Polynesia,
5790,6008,electricity_from_gas,Gabon,46.96159456
5791,6009,electricity_from_gas,Gambia,
5792,6010,electricity_from_gas,Georgia,22.53286247
5793,6011,electricity_from_gas,Germany,14.36511492
5794,6012,electricity_from_gas,Ghana,24.33928571
5795,6013,electricity_from_gas,Greece,23.55505983
5796,6014,electricity_from_gas,Greenland,
5797,6015,electricity_from_gas,Grenada,
5798,6016,electricity_from_gas,Guam,
5799,6017,electricity_from_gas,Guatemala,0
5800,6018,electricity_from_gas,Guinea,
5801,6019,electricity_from_gas,Guinea-Bissau,
5802,6020,electricity_from_gas,Guyana,
5803,6021,electricity_from_gas,Haiti,0
5804,6022,electricity_from_gas,Honduras,0
5805,6023,electricity_from_gas,Hong Kong,28.46476424
5806,6024,electricity_from_gas,Hungary,29.81204364
5807,6025,electricity_from_gas,Iceland,0
5808,6026,electricity_from_gas,India,10.62719164
5809,6027,electricity_from_gas,Indonesia,20.80498835
5810,6028,electricity_from_gas,Iran,66.80177628
5811,6029,electricity_from_gas,Iraq,62.08517699
5812,6030,electricity_from_gas,Ireland,54.1824403
5813,6031,electricity_from_gas,Isle of Man,
5814,6032,electricity_from_gas,Israel,33.0903668
5815,6033,electricity_from_gas,Italy,48.07881642
5816,6034,electricity_from_gas,Jamaica,0
5817,6035,electricity_from_gas,Japan,35.97220477
5818,6036,electricity_from_gas,Jordan,27.02259848
5819,6037,electricity_from_gas,Kazakhstan,9.170073684
5820,6038,electricity_from_gas,Kenya,0
5821,6039,electricity_from_gas,Kiribati,
5822,6040,electricity_from_gas,Dem. Rep. Korea,0
5823,6041,electricity_from_gas,Korea,22.25100134
5824,6042,electricity_from_gas,Kosovo,0
5825,6043,electricity_from_gas,Kuwait,38.01799607
5826,6044,electricity_from_gas,Kyrgyzstan,1.009367991
5827,6045,electricity_from_gas,Lao PDR,
5828,6046,electricity_from_gas,Latvia,49.45848375
5829,6047,electricity_from_gas,Lebanon,0
5830,6048,electricity_from_gas,Lesotho,
5831,6049,electricity_from_gas,Liberia,
5832,6050,electricity_from_gas,Libya,56.31201564
5833,6051,electricity_from_gas,Liechtenstein,
5834,6052,electricity_from_gas,Lithuania,62.83560999
5835,6053,electricity_from_gas,Luxembourg,88.33962264
5836,6054,electricity_from_gas,Macao,
5837,6055,electricity_from_gas,Macedonia,1.301967747
5838,6056,electricity_from_gas,Madagascar,
5839,6057,electricity_from_gas,Malawi,
5840,6058,electricity_from_gas,Malaysia,44.98781667
5841,6059,electricity_from_gas,Maldives,
5842,6060,electricity_from_gas,Mali,
5843,6061,electricity_from_gas,Malta,0
5844,6062,electricity_from_gas,Marshall Islands,
5845,6063,electricity_from_gas,Mauritania,
5846,6064,electricity_from_gas,Mauritius,0
5847,6065,electricity_from_gas,Mexico,52.82672553
5848,6066,electricity_from_gas,Micronesia,
5849,6067,electricity_from_gas,Moldova,93.57068787
5850,6068,electricity_from_gas,Monaco,
5851,6069,electricity_from_gas,Mongolia,0
5852,6070,electricity_from_gas,Montenegro,0
5853,6071,electricity_from_gas,Morocco,16.20011197
5854,6072,electricity_from_gas,Mozambique,0.118835413
5855,6073,electricity_from_gas,Myanmar,16.09241994
5856,6074,electricity_from_gas,Namibia,0
5857,6075,electricity_from_gas,Nepal,0
5858,6076,electricity_from_gas,Netherlands,60.58175767
5859,6077,electricity_from_gas,New Caledonia,
5860,6078,electricity_from_gas,New Zealand,18.97222535
5861,6079,electricity_from_gas,Nicaragua,0
5862,6080,electricity_from_gas,Niger,0
5863,6081,electricity_from_gas,Nigeria,78.23851446
5864,6082,electricity_from_gas,Northern Mariana Islands,
5865,6083,electricity_from_gas,Norway,3.237318984
5866,6084,electricity_from_gas,Oman,97.65474993
5867,6085,electricity_from_gas,Pakistan,29.07771585
5868,6086,electricity_from_gas,Palau,
5869,6087,electricity_from_gas,Panama,0
5870,6088,electricity_from_gas,Papua New Guinea,
5871,6089,electricity_from_gas,Paraguay,0
5872,6090,electricity_from_gas,Peru,35.6627489
5873,6091,electricity_from_gas,Philippines,29.76610385
5874,6092,electricity_from_gas,Poland,3.568582253
5875,6093,electricity_from_gas,Portugal,28.74653099
5876,6094,electricity_from_gas,Puerto Rico,
5877,6095,electricity_from_gas,Qatar,100
5878,6096,electricity_from_gas,Romania,13.4921531
5879,6097,electricity_from_gas,Russia,49.30688575
5880,6098,electricity_from_gas,Rwanda,
5881,6099,electricity_from_gas,Samoa,
5882,6100,electricity_from_gas,San Marino,
5883,6101,electricity_from_gas,Sao Tome and Principe,
5884,6102,electricity_from_gas,Saudi Arabia,43.33745206
5885,6103,electricity_from_gas,Senegal,2.031101238
5886,6104,electricity_from_gas,Serbia,1.317588891
5887,6105,electricity_from_gas,Seychelles,
5888,6106,electricity_from_gas,Sierra Leone,
5889,6107,electricity_from_gas,Singapore,77.98238939
5890,6109,electricity_from_gas,Slovakia,11.1354638
5891,6110,electricity_from_gas,Slovenia,3.072959216
5892,6111,electricity_from_gas,Solomon Islands,
5893,6112,electricity_from_gas,Somalia,
5894,6113,electricity_from_gas,South Africa,0
5895,6114,electricity_from_gas,South Sudan,
5896,6115,electricity_from_gas,Spain,29.33047031
5897,6116,electricity_from_gas,Sri Lanka,0
5898,6117,electricity_from_gas,St. Kitts and Nevis,
5899,6118,electricity_from_gas,Saint Lucia,
5900,6121,electricity_from_gas,Sudan,0
5901,6122,electricity_from_gas,Suriname,
5902,6123,electricity_from_gas,Swaziland,
5903,6124,electricity_from_gas,Sweden,1.030920974
5904,6125,electricity_from_gas,Switzerland,1.564736189
5905,6126,electricity_from_gas,Syria,53.36580729
5906,6127,electricity_from_gas,Tajikistan,0.234018968
5907,6128,electricity_from_gas,Tanzania,50.65776556
5908,6129,electricity_from_gas,Thailand,68.31547974
5909,6130,electricity_from_gas,Timor-Leste,
5910,6131,electricity_from_gas,Togo,0
5911,6132,electricity_from_gas,Tonga,
5912,6133,electricity_from_gas,Trinidad and Tobago,99.72640219
5913,6134,electricity_from_gas,Tunisia,97.78747651
5914,6135,electricity_from_gas,Turkey,45.35796646
5915,6136,electricity_from_gas,Turkmenistan,100
5916,6137,electricity_from_gas,Turks and Caicos Islands,
5917,6139,electricity_from_gas,Uganda,
5918,6140,electricity_from_gas,Ukraine,9.464623718
5919,6141,electricity_from_gas,United Arab Emirates,98.59991729
5920,6142,electricity_from_gas,United Kingdom,40.21479583
5921,6143,electricity_from_gas,United States,24.1586456
5922,6144,electricity_from_gas,Uruguay,0.879737046
5923,6145,electricity_from_gas,Uzbekistan,75.33969466
5924,6146,electricity_from_gas,Vanuatu,
5925,6147,electricity_from_gas,Venezuela,14.30727105
5926,6148,electricity_from_gas,Vietnam,36.86504244
5927,6150,electricity_from_gas,Palestine,
5928,6151,electricity_from_gas,Yemen,21.55061251
5929,6152,electricity_from_gas,Zambia,0
5930,6153,electricity_from_gas,Zimbabwe,0
5931,6154,electricity_from_gas,World,21.96207668
5932,6155,electricity_from_gas,Low income,
5933,6156,electricity_from_gas,Lower middle income,24.03748178
5934,6157,electricity_from_gas,Middle income,18.54717646
5935,6159,electricity_from_gas,High income,25.10259888
5936,6160,electricity_from_nuclear,Afghanistan,
5937,6161,electricity_from_nuclear,Albania,0
5938,6162,electricity_from_nuclear,Algeria,0
5939,6163,electricity_from_nuclear,American Samoa,
5940,6164,electricity_from_nuclear,Andorra,
5941,6165,electricity_from_nuclear,Angola,0
5942,6166,electricity_from_nuclear,Antigua and Barbuda,
5943,6167,electricity_from_nuclear,Argentina,4.917602563
5944,6168,electricity_from_nuclear,Armenia,34.29340511
5945,6169,electricity_from_nuclear,Aruba,
5946,6170,electricity_from_nuclear,Australia,0
5947,6171,electricity_from_nuclear,Austria,0
5948,6172,electricity_from_nuclear,Azerbaijan,0
5949,6173,electricity_from_nuclear,Bahamas,
5950,6174,electricity_from_nuclear,Bahrain,0
5951,6175,electricity_from_nuclear,Bangladesh,0
5952,6176,electricity_from_nuclear,Barbados,
5953,6177,electricity_from_nuclear,Belarus,0
5954,6178,electricity_from_nuclear,Belgium,54.19063455
5955,6179,electricity_from_nuclear,Belize,
5956,6180,electricity_from_nuclear,Benin,0
5957,6181,electricity_from_nuclear,Bermuda,
5958,6182,electricity_from_nuclear,Bhutan,
5959,6183,electricity_from_nuclear,Bolivia,0
5960,6184,electricity_from_nuclear,Bosnia and Herzegovina,0
5961,6185,electricity_from_nuclear,Botswana,0
5962,6186,electricity_from_nuclear,Brazil,2.944766124
5963,6187,electricity_from_nuclear,Brunei,0
5964,6188,electricity_from_nuclear,Bulgaria,32.61299802
5965,6189,electricity_from_nuclear,Burkina Faso,
5966,6190,electricity_from_nuclear,Burundi,
5967,6191,electricity_from_nuclear,Cambodia,0
5968,6192,electricity_from_nuclear,Cameroon,0
5969,6193,electricity_from_nuclear,Canada,14.7859498
5970,6194,electricity_from_nuclear,Cape Verde,
5971,6195,electricity_from_nuclear,Cayman Islands,
5972,6196,electricity_from_nuclear,Central African Republic,
5973,6197,electricity_from_nuclear,Chad,
5974,6199,electricity_from_nuclear,Chile,0
5975,6200,electricity_from_nuclear,China,1.835335837
5976,6201,electricity_from_nuclear,Colombia,0
5977,6202,electricity_from_nuclear,Comoros,
5978,6203,electricity_from_nuclear,Dem. Rep. Congo,0
5979,6204,electricity_from_nuclear,"Congo, Rep.",0
5980,6205,electricity_from_nuclear,Costa Rica,0
5981,6206,electricity_from_nuclear,Cote d'Ivoire,0
5982,6207,electricity_from_nuclear,Croatia,0
5983,6208,electricity_from_nuclear,Cuba,0
5984,6210,electricity_from_nuclear,Cyprus,0
5985,6211,electricity_from_nuclear,Czech Republic,32.56159337
5986,6212,electricity_from_nuclear,Denmark,0
5987,6213,electricity_from_nuclear,Djibouti,
5988,6214,electricity_from_nuclear,Dominica,
5989,6215,electricity_from_nuclear,Dominican Republic,0
5990,6216,electricity_from_nuclear,Ecuador,0
5991,6217,electricity_from_nuclear,Egypt,0
5992,6218,electricity_from_nuclear,El Salvador,0
5993,6219,electricity_from_nuclear,Equatorial Guinea,
5994,6220,electricity_from_nuclear,Eritrea,0
5995,6221,electricity_from_nuclear,Estonia,0
5996,6222,electricity_from_nuclear,Ethiopia,0
5997,6223,electricity_from_nuclear,Faroe Islands,
5998,6224,electricity_from_nuclear,Fiji,
5999,6225,electricity_from_nuclear,Finland,31.55509588
6000,6226,electricity_from_nuclear,France,79.50522986
6001,6227,electricity_from_nuclear,French Polynesia,
6002,6228,electricity_from_nuclear,Gabon,0
6003,6229,electricity_from_nuclear,Gambia,
6004,6230,electricity_from_nuclear,Georgia,0
6005,6231,electricity_from_nuclear,Germany,17.7809653
6006,6232,electricity_from_nuclear,Ghana,0
6007,6233,electricity_from_nuclear,Greece,0
6008,6234,electricity_from_nuclear,Greenland,
6009,6235,electricity_from_nuclear,Grenada,
6010,6236,electricity_from_nuclear,Guam,
6011,6237,electricity_from_nuclear,Guatemala,0
6012,6238,electricity_from_nuclear,Guinea,
6013,6239,electricity_from_nuclear,Guinea-Bissau,
6014,6240,electricity_from_nuclear,Guyana,
6015,6241,electricity_from_nuclear,Haiti,0
6016,6242,electricity_from_nuclear,Honduras,0
6017,6243,electricity_from_nuclear,Hong Kong,0
6018,6244,electricity_from_nuclear,Hungary,43.54646159
6019,6245,electricity_from_nuclear,Iceland,0
6020,6246,electricity_from_nuclear,India,3.00473879
6021,6247,electricity_from_nuclear,Indonesia,0
6022,6248,electricity_from_nuclear,Iran,0.136220486
6023,6249,electricity_from_nuclear,Iraq,0
6024,6250,electricity_from_nuclear,Ireland,0
6025,6251,electricity_from_nuclear,Isle of Man,
6026,6252,electricity_from_nuclear,Israel,0
6027,6253,electricity_from_nuclear,Italy,0
6028,6254,electricity_from_nuclear,Jamaica,0
6029,6255,electricity_from_nuclear,Japan,9.758728923
6030,6256,electricity_from_nuclear,Jordan,0
6031,6257,electricity_from_nuclear,Kazakhstan,0
6032,6258,electricity_from_nuclear,Kenya,0
6033,6259,electricity_from_nuclear,Kiribati,
6034,6260,electricity_from_nuclear,Dem. Rep. Korea,0
6035,6261,electricity_from_nuclear,Korea,29.75139072
6036,6262,electricity_from_nuclear,Kosovo,0
6037,6263,electricity_from_nuclear,Kuwait,0
6038,6264,electricity_from_nuclear,Kyrgyzstan,0
6039,6265,electricity_from_nuclear,Lao PDR,
6040,6266,electricity_from_nuclear,Latvia,0
6041,6267,electricity_from_nuclear,Lebanon,0
6042,6268,electricity_from_nuclear,Lesotho,
6043,6269,electricity_from_nuclear,Liberia,
6044,6270,electricity_from_nuclear,Libya,0
6045,6271,electricity_from_nuclear,Liechtenstein,
6046,6272,electricity_from_nuclear,Lithuania,0
6047,6273,electricity_from_nuclear,Luxembourg,0
6048,6274,electricity_from_nuclear,Macao,
6049,6275,electricity_from_nuclear,Macedonia,0
6050,6276,electricity_from_nuclear,Madagascar,
6051,6277,electricity_from_nuclear,Malawi,
6052,6278,electricity_from_nuclear,Malaysia,0
6053,6279,electricity_from_nuclear,Maldives,
6054,6280,electricity_from_nuclear,Mali,
6055,6281,electricity_from_nuclear,Malta,0
6056,6282,electricity_from_nuclear,Marshall Islands,
6057,6283,electricity_from_nuclear,Mauritania,
6058,6284,electricity_from_nuclear,Mauritius,0
6059,6285,electricity_from_nuclear,Mexico,3.410323928
6060,6286,electricity_from_nuclear,Micronesia,
6061,6287,electricity_from_nuclear,Moldova,0
6062,6288,electricity_from_nuclear,Monaco,
6063,6289,electricity_from_nuclear,Mongolia,0
6064,6290,electricity_from_nuclear,Montenegro,0
6065,6291,electricity_from_nuclear,Morocco,0
6066,6292,electricity_from_nuclear,Mozambique,0
6067,6293,electricity_from_nuclear,Myanmar,0
6068,6294,electricity_from_nuclear,Namibia,0
6069,6295,electricity_from_nuclear,Nepal,0
6070,6296,electricity_from_nuclear,Netherlands,3.665639827
6071,6297,electricity_from_nuclear,New Caledonia,
6072,6298,electricity_from_nuclear,New Zealand,0
6073,6299,electricity_from_nuclear,Nicaragua,0
6074,6300,electricity_from_nuclear,Niger,0
6075,6301,electricity_from_nuclear,Nigeria,0
6076,6302,electricity_from_nuclear,Northern Mariana Islands,
6077,6303,electricity_from_nuclear,Norway,0
6078,6304,electricity_from_nuclear,Oman,0
6079,6305,electricity_from_nuclear,Pakistan,5.536859817
6080,6306,electricity_from_nuclear,Palau,
6081,6307,electricity_from_nuclear,Panama,0
6082,6308,electricity_from_nuclear,Papua New Guinea,
6083,6309,electricity_from_nuclear,Paraguay,0
6084,6310,electricity_from_nuclear,Peru,0
6085,6311,electricity_from_nuclear,Philippines,0
6086,6312,electricity_from_nuclear,Poland,0
6087,6313,electricity_from_nuclear,Portugal,0
6088,6314,electricity_from_nuclear,Puerto Rico,
6089,6315,electricity_from_nuclear,Qatar,0
6090,6316,electricity_from_nuclear,Romania,18.94707979
6091,6317,electricity_from_nuclear,Russia,16.42363113
6092,6318,electricity_from_nuclear,Rwanda,
6093,6319,electricity_from_nuclear,Samoa,
6094,6320,electricity_from_nuclear,San Marino,
6095,6321,electricity_from_nuclear,Sao Tome and Principe,
6096,6322,electricity_from_nuclear,Saudi Arabia,0
6097,6323,electricity_from_nuclear,Senegal,0
6098,6324,electricity_from_nuclear,Serbia,0
6099,6325,electricity_from_nuclear,Seychelles,
6100,6326,electricity_from_nuclear,Sierra Leone,
6101,6327,electricity_from_nuclear,Singapore,0
6102,6329,electricity_from_nuclear,Slovakia,54.478931
6103,6330,electricity_from_nuclear,Slovenia,39.05611764
6104,6331,electricity_from_nuclear,Solomon Islands,
6105,6332,electricity_from_nuclear,Somalia,
6106,6333,electricity_from_nuclear,South Africa,5.201559466
6107,6334,electricity_from_nuclear,South Sudan,
6108,6335,electricity_from_nuclear,Spain,19.79810176
6109,6336,electricity_from_nuclear,Sri Lanka,0
6110,6337,electricity_from_nuclear,St. Kitts and Nevis,
6111,6338,electricity_from_nuclear,Saint Lucia,
6112,6341,electricity_from_nuclear,Sudan,0
6113,6342,electricity_from_nuclear,Suriname,
6114,6343,electricity_from_nuclear,Swaziland,
6115,6344,electricity_from_nuclear,Sweden,40.24851252
6116,6345,electricity_from_nuclear,Switzerland,42.47368254
6117,6346,electricity_from_nuclear,Syria,0
6118,6347,electricity_from_nuclear,Tajikistan,0
6119,6348,electricity_from_nuclear,Tanzania,0
6120,6349,electricity_from_nuclear,Thailand,0
6121,6350,electricity_from_nuclear,Timor-Leste,
6122,6351,electricity_from_nuclear,Togo,0
6123,6352,electricity_from_nuclear,Tonga,
6124,6353,electricity_from_nuclear,Trinidad and Tobago,0
6125,6354,electricity_from_nuclear,Tunisia,0
6126,6355,electricity_from_nuclear,Turkey,0
6127,6356,electricity_from_nuclear,Turkmenistan,0
6128,6357,electricity_from_nuclear,Turks and Caicos Islands,
6129,6359,electricity_from_nuclear,Uganda,
6130,6360,electricity_from_nuclear,Ukraine,46.29360801
6131,6361,electricity_from_nuclear,United Arab Emirates,0
6132,6362,electricity_from_nuclear,United Kingdom,18.93255312
6133,6363,electricity_from_nuclear,United States,18.98489007
6134,6364,electricity_from_nuclear,Uruguay,0
6135,6365,electricity_from_nuclear,Uzbekistan,0
6136,6366,electricity_from_nuclear,Vanuatu,
6137,6367,electricity_from_nuclear,Venezuela,0
6138,6368,electricity_from_nuclear,Vietnam,0
6139,6370,electricity_from_nuclear,Palestine,
6140,6371,electricity_from_nuclear,Yemen,0
6141,6372,electricity_from_nuclear,Zambia,0
6142,6373,electricity_from_nuclear,Zimbabwe,0
6143,6374,electricity_from_nuclear,World,11.63205004
6144,6375,electricity_from_nuclear,Low income,
6145,6376,electricity_from_nuclear,Lower middle income,5.716293531
6146,6377,electricity_from_nuclear,Middle income,4.24649061
6147,6379,electricity_from_nuclear,High income,18.93074505
6148,6380,electricity_from_oil,Afghanistan,
6149,6381,electricity_from_oil,Albania,0.649194518
6150,6382,electricity_from_oil,Algeria,5.497423083
6151,6383,electricity_from_oil,American Samoa,
6152,6384,electricity_from_oil,Andorra,
6153,6385,electricity_from_oil,Angola,29.09219607
6154,6386,electricity_from_oil,Antigua and Barbuda,
6155,6387,electricity_from_oil,Argentina,15.12176296
6156,6388,electricity_from_oil,Armenia,0
6157,6389,electricity_from_oil,Aruba,
6158,6390,electricity_from_oil,Australia,1.620144601
6159,6391,electricity_from_oil,Austria,1.631499502
6160,6392,electricity_from_oil,Azerbaijan,1.665516902
6161,6393,electricity_from_oil,Bahamas,
6162,6394,electricity_from_oil,Bahrain,0
6163,6395,electricity_from_oil,Bangladesh,9.491993749
6164,6396,electricity_from_oil,Barbados,
6165,6397,electricity_from_oil,Belarus,1.223602484
6166,6398,electricity_from_oil,Belgium,0.32581341
6167,6399,electricity_from_oil,Belize,
6168,6400,electricity_from_oil,Benin,99.35483871
6169,6401,electricity_from_oil,Bermuda,
6170,6402,electricity_from_oil,Bhutan,
6171,6403,electricity_from_oil,Bolivia,1.593018424
6172,6404,electricity_from_oil,Bosnia and Herzegovina,0.248691099
6173,6405,electricity_from_oil,Botswana,8.577405858
6174,6406,electricity_from_oil,Brazil,2.78247395
6175,6407,electricity_from_oil,Brunei,0.993288591
6176,6408,electricity_from_oil,Bulgaria,0.273874018
6177,6409,electricity_from_oil,Burkina Faso,
6178,6410,electricity_from_oil,Burundi,
6179,6411,electricity_from_oil,Cambodia,90.31339031
6180,6412,electricity_from_oil,Cameroon,19.97307757
6181,6413,electricity_from_oil,Canada,1.051410913
6182,6414,electricity_from_oil,Cape Verde,
6183,6415,electricity_from_oil,Cayman Islands,
6184,6416,electricity_from_oil,Central African Republic,
6185,6417,electricity_from_oil,Chad,
6186,6419,electricity_from_oil,Chile,9.670841386
6187,6420,electricity_from_oil,China,0.165488417
6188,6421,electricity_from_oil,Colombia,0.237685436
6189,6422,electricity_from_oil,Comoros,
6190,6423,electricity_from_oil,Dem. Rep. Congo,0.076190476
6191,6424,electricity_from_oil,"Congo, Rep.",0.696055684
6192,6425,electricity_from_oil,Costa Rica,8.777461351
6193,6426,electricity_from_oil,Cote d'Ivoire,0.541072307
6194,6427,electricity_from_oil,Croatia,7.026723977
6195,6428,electricity_from_oil,Cuba,44.47072072
6196,6430,electricity_from_oil,Cyprus,96.38871982
6197,6431,electricity_from_oil,Czech Republic,0.113976514
6198,6432,electricity_from_oil,Denmark,1.285872435
6199,6433,electricity_from_oil,Djibouti,
6200,6434,electricity_from_oil,Dominica,
6201,6435,electricity_from_oil,Dominican Republic,55.58002013
6202,6436,electricity_from_oil,Ecuador,35.01265576
6203,6437,electricity_from_oil,Egypt,10.97988641
6204,6438,electricity_from_oil,El Salvador,34.04548587
6205,6439,electricity_from_oil,Equatorial Guinea,
6206,6440,electricity_from_oil,Eritrea,99.40652819
6207,6441,electricity_from_oil,Estonia,0.33351431
6208,6442,electricity_from_oil,Ethiopia,0.583964646
6209,6443,electricity_from_oil,Faroe Islands,
6210,6444,electricity_from_oil,Fiji,
6211,6445,electricity_from_oil,Finland,0.566132742
6212,6446,electricity_from_oil,France,0.615182776
6213,6447,electricity_from_oil,French Polynesia,
6214,6448,electricity_from_oil,Gabon,11.76470588
6215,6449,electricity_from_oil,Gambia,
6216,6450,electricity_from_oil,Georgia,0.068667844
6217,6451,electricity_from_oil,Germany,1.179458128
6218,6452,electricity_from_oil,Ghana,0
6219,6453,electricity_from_oil,Greece,9.996282025
6220,6454,electricity_from_oil,Greenland,
6221,6455,electricity_from_oil,Grenada,
6222,6456,electricity_from_oil,Guam,
6223,6457,electricity_from_oil,Guatemala,22.60102385
6224,6458,electricity_from_oil,Guinea,
6225,6459,electricity_from_oil,Guinea-Bissau,
6226,6460,electricity_from_oil,Guyana,
6227,6461,electricity_from_oil,Haiti,87.16861082
6228,6462,electricity_from_oil,Honduras,51.90121521
6229,6463,electricity_from_oil,Hong Kong,0.294057482
6230,6464,electricity_from_oil,Hungary,0.399789
6231,6465,electricity_from_oil,Iceland,0.011620475
6232,6466,electricity_from_oil,India,2.245155118
6233,6467,electricity_from_oil,Indonesia,23.00894128
6234,6468,electricity_from_oil,Iran,27.76231816
6235,6469,electricity_from_oil,Iraq,13.06784661
6236,6470,electricity_from_oil,Ireland,0.873616773
6237,6471,electricity_from_oil,Isle of Man,
6238,6472,electricity_from_oil,Israel,7.304076811
6239,6473,electricity_from_oil,Italy,6.614046992
6240,6474,electricity_from_oil,Jamaica,91.27347687
6241,6475,electricity_from_oil,Japan,9.902193103
6242,6476,electricity_from_oil,Jordan,72.5267973
6243,6477,electricity_from_oil,Kazakhstan,0.627122168
6244,6478,electricity_from_oil,Kenya,33.12701483
6245,6479,electricity_from_oil,Kiribati,
6246,6480,electricity_from_oil,Dem. Rep. Korea,3.203994591
6247,6481,electricity_from_oil,Korea,3.197943287
6248,6482,electricity_from_oil,Kosovo,0.362006551
6249,6483,electricity_from_oil,Kuwait,61.98200393
6250,6484,electricity_from_oil,Kyrgyzstan,1.52394775
6251,6485,electricity_from_oil,Lao PDR,
6252,6486,electricity_from_oil,Latvia,0.016409583
6253,6487,electricity_from_oil,Lebanon,95.08096548
6254,6488,electricity_from_oil,Lesotho,
6255,6489,electricity_from_oil,Liberia,
6256,6490,electricity_from_oil,Libya,43.68798436
6257,6491,electricity_from_oil,Liechtenstein,
6258,6492,electricity_from_oil,Lithuania,4.922279793
6259,6493,electricity_from_oil,Luxembourg,0.037735849
6260,6494,electricity_from_oil,Macao,
6261,6495,electricity_from_oil,Macedonia,1.006065986
6262,6496,electricity_from_oil,Madagascar,
6263,6497,electricity_from_oil,Malawi,
6264,6498,electricity_from_oil,Malaysia,7.309998066
6265,6499,electricity_from_oil,Maldives,
6266,6500,electricity_from_oil,Mali,
6267,6501,electricity_from_oil,Malta,99.77127173
6268,6502,electricity_from_oil,Marshall Islands,
6269,6503,electricity_from_oil,Mauritania,
6270,6504,electricity_from_oil,Mauritius,39.21640425
6271,6505,electricity_from_oil,Mexico,16.35055791
6272,6506,electricity_from_oil,Micronesia,
6273,6507,electricity_from_oil,Moldova,0.345661943
6274,6508,electricity_from_oil,Monaco,
6275,6509,electricity_from_oil,Mongolia,5.202821869
6276,6510,electricity_from_oil,Montenegro,0
6277,6511,electricity_from_oil,Morocco,26.30568664
6278,6512,electricity_from_oil,Mozambique,0
6279,6513,electricity_from_oil,Myanmar,0.385083097
6280,6514,electricity_from_oil,Namibia,0.41958042
6281,6515,electricity_from_oil,Nepal,0.057273769
6282,6516,electricity_from_oil,Netherlands,1.287090149
6283,6517,electricity_from_oil,New Caledonia,
6284,6518,electricity_from_oil,New Zealand,0.00449792
6285,6519,electricity_from_oil,Nicaragua,66.0041841
6286,6520,electricity_from_oil,Niger,25.43859649
6287,6521,electricity_from_oil,Nigeria,0
6288,6522,electricity_from_oil,Northern Mariana Islands,
6289,6523,electricity_from_oil,Norway,0.023739812
6290,6524,electricity_from_oil,Oman,2.345250069
6291,6525,electricity_from_oil,Pakistan,35.2949837
6292,6526,electricity_from_oil,Palau,
6293,6527,electricity_from_oil,Panama,41.05892834
6294,6528,electricity_from_oil,Papua New Guinea,
6295,6529,electricity_from_oil,Paraguay,0.001735358
6296,6530,electricity_from_oil,Peru,5.991382607
6297,6531,electricity_from_oil,Philippines,4.912108246
6298,6532,electricity_from_oil,Poland,1.503819321
6299,6533,electricity_from_oil,Portugal,5.172679618
6300,6534,electricity_from_oil,Puerto Rico,
6301,6535,electricity_from_oil,Qatar,0
6302,6536,electricity_from_oil,Romania,1.240342586
6303,6537,electricity_from_oil,Russia,2.596863631
